accuracy,precision,recall,f1,roc_auc,model,train_time_sec
0.9974433893352812,0.997289972899729,0.9979661016949153,0.997627922738055,0.9996119006401224,mlp,3.8719558715820312
0.9948867786705624,0.9912575655682583,0.9993220338983051,0.9952734638757597,0.9997737429043037,rf,36.93274664878845
0.9981738495252008,0.9972936400541272,0.9993220338983051,0.998306806637318,0.9999908745655354,svm,73.62290906906128
0.9981738495252008,0.9972936400541272,0.9993220338983051,0.998306806637318,0.9999543728276769,voting_soft,
