accuracy,precision,recall,f1,roc_auc,model,train_time_sec
0.9959573091849935,0.9986708019494904,0.9903339191564148,0.9944848885947496,0.9994090801978007,mlp,9.05208158493042
0.9961190168175937,1.0,0.9894551845342706,0.9946996466431096,0.9988372168846564,rf,129.62092304229736
0.9967658473479948,0.9995571302037201,0.9916520210896309,0.9955888839876489,0.9994596726466192,svm,286.36067295074463
0.9967658473479948,1.0,0.9912126537785588,0.9955869373345101,0.9991471237405852,voting_soft,
